total_loss,pred_loss,policy_loss,sigreg_loss,avg_var,learning_rate,epsilon
3.0494256019592285,0.012171266600489616,1.9883384704589844,30.372543334960938,"tensor(6.7282e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009880657804942088,0.9431644419191232
2.9869635105133057,0.012210516259074211,1.065467119216919,29.747528076171875,"tensor(5.8536e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009880657804942088,0.9426928596981636
2.667372465133667,0.011867406778037548,1.921289086341858,26.555049896240234,"tensor(7.6060e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009880657804942088,0.9422215132683146
2.936328172683716,0.011528517119586468,1.9364906549453735,29.247997283935547,"tensor(4.7821e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009880657804942088,0.9417504025116805
2.895982265472412,0.011081482283771038,1.9894658327102661,28.84900665283203,"tensor(3.5279e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009880657804942088,0.9412795273104247
2.780795097351074,0.010741978883743286,0.08556416630744934,27.700531005859375,"tensor(6.5189e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009870777147137145,0.9408088875467696
3.241971969604492,0.010533643886446953,1.1212458610534668,32.31438446044922,"tensor(9.8074e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009870777147137145,0.9403384831029963
2.9975218772888184,0.010332575999200344,1.0925593376159668,29.87189292907715,"tensor(1.1775e-08, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009870777147137145,0.9398683138614449
3.458674907684326,0.010195540264248848,2.206404209136963,34.48479461669922,"tensor(1.0613e-08, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009870777147137145,0.9393983797045142
2.6614882946014404,0.010672105476260185,1.7074415683746338,26.508161544799805,"tensor(1.3001e-08, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009870777147137145,0.938928680514662
3.1282777786254883,0.011037051677703857,2.5421018600463867,31.172405242919922,"tensor(8.6853e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009870777147137145,0.9384592161744048
